Year Published,Unit Code,Unit Name,Item,,2023-2024,2022-2023,2021-2022,2020-2021,2019-2020,2018-2019,2017-2018,2016-2017,2015-2016,2014-2015,2011 Target,2013 Target
FY2024,1B1-LB-LB1-609,Medical Cell & Develpmtl Biol,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-609,Medical Cell & Develpmtl Biol,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-609,Medical Cell & Develpmtl Biol,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-609,Medical Cell & Develpmtl Biol,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LB-LB1-620,Medical Microbiology,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LB-LB1-620,Medical Microbiology,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LB-LB1-620,Medical Microbiology,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB1-620,Medical Microbiology,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-620,Medical Microbiology,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-620,Medical Microbiology,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-620,Medical Microbiology,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-620,Medical Microbiology,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-620,Medical Microbiology,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB1-620,Medical Microbiology,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-620,Medical Microbiology,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-620,Medical Microbiology,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-620,Medical Microbiology,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-620,Medical Microbiology,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-620,Medical Microbiology,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LB-LB1-816,Pharmacology,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LB-LB1-816,Pharmacology,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LB-LB1-816,Pharmacology,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB1-816,Pharmacology,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-816,Pharmacology,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-816,Pharmacology,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-816,Pharmacology,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-816,Pharmacology,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-816,Pharmacology,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB1-816,Pharmacology,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-816,Pharmacology,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-816,Pharmacology,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-816,Pharmacology,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-816,Pharmacology,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-816,Pharmacology,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LB-LB1-881,Basic Sciences Administration,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LB-LB1-881,Basic Sciences Administration,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LB-LB1-881,Basic Sciences Administration,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB1-881,Basic Sciences Administration,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-881,Basic Sciences Administration,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-881,Basic Sciences Administration,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-881,Basic Sciences Administration,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-881,Basic Sciences Administration,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-881,Basic Sciences Administration,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB1-881,Basic Sciences Administration,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-881,Basic Sciences Administration,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-881,Basic Sciences Administration,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-881,Basic Sciences Administration,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-881,Basic Sciences Administration,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-881,Basic Sciences Administration,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LB-LB1-986,Medical Molecular & Int Phys,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LB-LB1-986,Medical Molecular & Int Phys,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LB-LB1-986,Medical Molecular & Int Phys,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB1-986,Medical Molecular & Int Phys,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-986,Medical Molecular & Int Phys,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-986,Medical Molecular & Int Phys,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-986,Medical Molecular & Int Phys,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-986,Medical Molecular & Int Phys,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-986,Medical Molecular & Int Phys,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB1-986,Medical Molecular & Int Phys,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-986,Medical Molecular & Int Phys,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-986,Medical Molecular & Int Phys,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-986,Medical Molecular & Int Phys,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-986,Medical Molecular & Int Phys,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-986,Medical Molecular & Int Phys,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LB-LB1-XXX,Basic Sciences,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LB-LB1-XXX,Basic Sciences,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LB-LB1-XXX,Basic Sciences,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB1-XXX,Basic Sciences,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-XXX,Basic Sciences,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-XXX,Basic Sciences,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-XXX,Basic Sciences,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-XXX,Basic Sciences,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB1-XXX,Basic Sciences,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB1-XXX,Basic Sciences,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-XXX,Basic Sciences,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-XXX,Basic Sciences,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-XXX,Basic Sciences,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-XXX,Basic Sciences,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB1-XXX,Basic Sciences,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LB-LB2-353,Obstetrics & Gynecology,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LB-LB2-353,Obstetrics & Gynecology,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LB-LB2-353,Obstetrics & Gynecology,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-353,Obstetrics & Gynecology,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-353,Obstetrics & Gynecology,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-353,Obstetrics & Gynecology,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-353,Obstetrics & Gynecology,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-353,Obstetrics & Gynecology,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-353,Obstetrics & Gynecology,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-353,Obstetrics & Gynecology,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-353,Obstetrics & Gynecology,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-353,Obstetrics & Gynecology,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-353,Obstetrics & Gynecology,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-353,Obstetrics & Gynecology,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-353,Obstetrics & Gynecology,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LB-LB2-475,Clinical Sciences Admin,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LB-LB2-475,Clinical Sciences Admin,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LB-LB2-475,Clinical Sciences Admin,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-475,Clinical Sciences Admin,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-475,Clinical Sciences Admin,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-475,Clinical Sciences Admin,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-475,Clinical Sciences Admin,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-475,Clinical Sciences Admin,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-475,Clinical Sciences Admin,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-475,Clinical Sciences Admin,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-475,Clinical Sciences Admin,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-475,Clinical Sciences Admin,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-475,Clinical Sciences Admin,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-475,Clinical Sciences Admin,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-475,Clinical Sciences Admin,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LB-LB2-491,Family Medicine,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LB-LB2-491,Family Medicine,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LB-LB2-491,Family Medicine,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-491,Family Medicine,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-491,Family Medicine,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-491,Family Medicine,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-491,Family Medicine,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-491,Family Medicine,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-491,Family Medicine,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-491,Family Medicine,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-491,Family Medicine,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-491,Family Medicine,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-491,Family Medicine,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-491,Family Medicine,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-491,Family Medicine,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LB-LB2-515,Surgery,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LB-LB2-515,Surgery,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LB-LB2-515,Surgery,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-515,Surgery,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-515,Surgery,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-515,Surgery,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-515,Surgery,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-515,Surgery,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-515,Surgery,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-515,Surgery,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-515,Surgery,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-515,Surgery,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-515,Surgery,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-515,Surgery,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-515,Surgery,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LB-LB2-549,Psychiatry,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LB-LB2-549,Psychiatry,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LB-LB2-549,Psychiatry,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-549,Psychiatry,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-549,Psychiatry,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-549,Psychiatry,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-549,Psychiatry,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-549,Psychiatry,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-549,Psychiatry,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-549,Psychiatry,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-549,Psychiatry,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-549,Psychiatry,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-549,Psychiatry,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-549,Psychiatry,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-549,Psychiatry,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LB-LB2-684,Internal Medicine,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LB-LB2-684,Internal Medicine,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LB-LB2-684,Internal Medicine,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-684,Internal Medicine,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-684,Internal Medicine,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-684,Internal Medicine,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-684,Internal Medicine,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-684,Internal Medicine,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-684,Internal Medicine,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-684,Internal Medicine,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-684,Internal Medicine,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-684,Internal Medicine,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-684,Internal Medicine,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-684,Internal Medicine,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-684,Internal Medicine,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LB-LB2-945,Pediatrics,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LB-LB2-945,Pediatrics,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LB-LB2-945,Pediatrics,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-945,Pediatrics,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-945,Pediatrics,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-945,Pediatrics,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-945,Pediatrics,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-945,Pediatrics,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-945,Pediatrics,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-945,Pediatrics,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-945,Pediatrics,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-945,Pediatrics,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-945,Pediatrics,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-945,Pediatrics,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-945,Pediatrics,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LB-LB2-XXX,Clinical Sciences,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LB-LB2-XXX,Clinical Sciences,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LB-LB2-XXX,Clinical Sciences,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-XXX,Clinical Sciences,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-XXX,Clinical Sciences,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-XXX,Clinical Sciences,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-XXX,Clinical Sciences,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-XXX,Clinical Sciences,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-LB2-XXX,Clinical Sciences,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-LB2-XXX,Clinical Sciences,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-XXX,Clinical Sciences,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-XXX,Clinical Sciences,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-XXX,Clinical Sciences,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-XXX,Clinical Sciences,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-LB2-XXX,Clinical Sciences,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LB-XXX-XXX,Medicine at UIUC,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LB-XXX-XXX,Medicine at UIUC,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LB-XXX-XXX,Medicine at UIUC,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-XXX-XXX,Medicine at UIUC,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-XXX-XXX,Medicine at UIUC,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-XXX-XXX,Medicine at UIUC,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-XXX-XXX,Medicine at UIUC,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-XXX-XXX,Medicine at UIUC,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LB-XXX-XXX,Medicine at UIUC,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LB-XXX-XXX,Medicine at UIUC,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-XXX-XXX,Medicine at UIUC,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-XXX-XXX,Medicine at UIUC,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LB-XXX-XXX,Medicine at UIUC,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LB-XXX-XXX,Medicine at UIUC,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LB-XXX-XXX,Medicine at UIUC,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LC-LC0-249,Vet Med College-Wide Prgs,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LC-LC0-249,Vet Med College-Wide Prgs,9520,% Sections using ICES,,545.7,411.8,690.3,,102.9,,134.4,6.3,,,
FY2024,1B1-LC-LC0-249,Vet Med College-Wide Prgs,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LC-LC0-249,Vet Med College-Wide Prgs,9560,Top 10% Faculty,,9,4,1,,15,,19,0,,,
FY2024,1B1-LC-LC0-249,Vet Med College-Wide Prgs,9580,Next 20% Faculty,,17,19,9,,31,,27,0,,,
FY2024,1B1-LC-LC0-249,Vet Med College-Wide Prgs,9600,Middle 40% Faculty,,47,46,51,,38,,24,50,,,
FY2024,1B1-LC-LC0-249,Vet Med College-Wide Prgs,9620,Next 20% Faculty,,19,24,26,,4,,14,0,,,
FY2024,1B1-LC-LC0-249,Vet Med College-Wide Prgs,9640,Bottom 10% Faculty,,9,7,12,,12,,16,50,,,
FY2024,1B1-LC-LC0-249,Vet Med College-Wide Prgs,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LC-LC0-249,Vet Med College-Wide Prgs,9680,Top 10% TA,,0,,0,,78,,50,,,,
FY2024,1B1-LC-LC0-249,Vet Med College-Wide Prgs,9700,Next 20% TA,,20,,0,,22,,33,,,,
FY2024,1B1-LC-LC0-249,Vet Med College-Wide Prgs,9720,Middle 40% TA,,20,,70,,0,,17,,,,
FY2024,1B1-LC-LC0-249,Vet Med College-Wide Prgs,9740,Next 20% TA,,40,,20,,0,,0,,,,
FY2024,1B1-LC-LC0-249,Vet Med College-Wide Prgs,9760,Bottom 10% TA,,20,,10,,0,,0,,,,
FY2024,1B1-LC-LC0-249,Vet Med College-Wide Prgs,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LC-LC0-255,Veterinary Teaching Hospital,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LC-LC0-255,Veterinary Teaching Hospital,9520,% Sections using ICES,,,,,,,,,,,,
FY2024,1B1-LC-LC0-255,Veterinary Teaching Hospital,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LC-LC0-255,Veterinary Teaching Hospital,9560,Top 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LC-LC0-255,Veterinary Teaching Hospital,9580,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LC-LC0-255,Veterinary Teaching Hospital,9600,Middle 40% Faculty,,,,,,,,,,,,
FY2024,1B1-LC-LC0-255,Veterinary Teaching Hospital,9620,Next 20% Faculty,,,,,,,,,,,,
FY2024,1B1-LC-LC0-255,Veterinary Teaching Hospital,9640,Bottom 10% Faculty,,,,,,,,,,,,
FY2024,1B1-LC-LC0-255,Veterinary Teaching Hospital,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LC-LC0-255,Veterinary Teaching Hospital,9680,Top 10% TA,,,,,,,,,,,,
FY2024,1B1-LC-LC0-255,Veterinary Teaching Hospital,9700,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LC-LC0-255,Veterinary Teaching Hospital,9720,Middle 40% TA,,,,,,,,,,,,
FY2024,1B1-LC-LC0-255,Veterinary Teaching Hospital,9740,Next 20% TA,,,,,,,,,,,,
FY2024,1B1-LC-LC0-255,Veterinary Teaching Hospital,9760,Bottom 10% TA,,,,,,,,,,,,
FY2024,1B1-LC-LC0-255,Veterinary Teaching Hospital,9770,ICES % Top rated (4 or 5),,,,,,,,,,,,
FY2024,1B1-LC-LC0-282,Pathobiology,9500,ICES Teaching Evaluations,,,,,,,,,,,,
FY2024,1B1-LC-LC0-282,Pathobiology,9520,% Sections using ICES,,21.1,6.5,10.3,134.6,353.3,329,260.6,365.7,293.5,,
FY2024,1B1-LC-LC0-282,Pathobiology,9540,Faculty ICES ratings,,,,,,,,,,,,
FY2024,1B1-LC-LC0-282,Pathobiology,9560,Top 10% Faculty,,25,0,0,56,21,28,37,33,29,,
FY2024,1B1-LC-LC0-282,Pathobiology,9580,Next 20% Faculty,,0,0,0,15,34,35,37,32,33,,
FY2024,1B1-LC-LC0-282,Pathobiology,9600,Middle 40% Faculty,,50,50,0,18,35,26,23,30,31,,
FY2024,1B1-LC-LC0-282,Pathobiology,9620,Next 20% Faculty,,25,0,67,6,8,6,2,3,7,,
FY2024,1B1-LC-LC0-282,Pathobiology,9640,Bottom 10% Faculty,,0,50,33,6,2,4,0,2,1,,
FY2024,1B1-LC-LC0-282,Pathobiology,9660,TA ICES ratings,,,,,,,,,,,,
FY2024,1B1-LC-LC0-282,Pathobiology,9680,Top 10% TA,,,,,100,,,,,,,
FY2024,1B1-LC-LC0-282,Pathobiology,9700,Next 20% TA,,,,,0,,,,,,,
FY2024,1B1-LC-LC0-282,Pathobiology,9720,Middle 40% TA,,,,,0,,,,,,,
FY2024,1B1-LC-LC0-282,Pathobiology,9740,Next 20% TA,,,,,0,,,,,,,
FY2024,1B1-LC-LC0-282,Pathobiology,9760,Bottom 10% TA,,,,,0,,,,,,,
